# Recoil energy (kev)        Event rate (events/gev)
   461.10000000000002        1.2642577425956192     
   462.10000000000002        1.1759915472362792     
   463.10000000000002        1.0926008741271804     
   464.10000000000002        1.0138779112501235     
   465.10000000000002       0.93962171230567526     
   466.10000000000002       0.86963803891606595     
   467.10000000000002       0.80373920360739992     
   468.10000000000002       0.74174391372866222     
   469.10000000000002       0.68347711645614428     
   470.10000000000002       0.62876984502104161     
   471.10000000000002       0.57745906628873589     
   472.10000000000002       0.52938752980799675     
   473.10000000000002       0.48440361844030705     
   474.10000000000002       0.44236120067088008     
   475.10000000000002       0.40311948469369041     
   476.10000000000002       0.36654287435616073     
   477.10000000000002       0.33250082704124445     
   478.10000000000002       0.30086771355691194     
   479.10000000000002       0.27152268009702574     
   480.10000000000002       0.24434951233066216     
   481.10000000000002       0.21923650167037168     
   482.10000000000002       0.19607631376471873     
   483.10000000000002       0.17476585925410917     
   484.10000000000002       0.15520616682381694     
   485.10000000000002       0.13730225858318609     
   486.10000000000002       0.12096302779488094     
   487.10000000000002       0.10610111897358243     
   488.10000000000002        9.2632810369370849E-002
   489.10000000000002        8.0477898846730705E-002
   490.10000000000002        6.9559587166241194E-002
   491.10000000000002        5.9804373672805972E-002
   492.10000000000002        5.1141944390001692E-002
   493.10000000000002        4.3505067517970987E-002
   494.10000000000002        3.6829490328341319E-002
   495.10000000000002        3.1053838447337483E-002
   496.10000000000002        2.6119517515423747E-002
   497.10000000000002        2.1970617209430228E-002
   498.10000000000002        1.8553817610668665E-002
   499.10000000000002        1.5818297900532373E-002
   500.10000000000002        1.3715647363017267E-002
   501.10000000000002        1.2199778671740895E-002
   502.10000000000002        1.1226843437437128E-002
   503.10000000000002        1.0755149990144815E-002
   504.10000000000002        1.0745083369090394E-002
   505.10000000000002        1.1159027491784696E-002
   506.10000000000002        1.1961289472746028E-002
   507.10000000000002        1.3118026061137718E-002
   508.10000000000002        1.4597172165648152E-002
   509.10000000000002        1.6368371434080264E-002
   510.10000000000002        1.8402908854293930E-002
   511.10000000000002        2.0673645342529655E-002
   512.10000000000002        2.3154954284483067E-002
   513.10000000000002        2.5822659993988521E-002
   514.10000000000002        2.8653978053873534E-002
   515.10000000000002        3.1627457502876384E-002
   516.10000000000002        3.4722924832604175E-002
   517.10000000000002        3.7921429758079321E-002
   518.10000000000002        4.1205192725136307E-002
   519.10000000000002        4.4557554118257556E-002
   520.10000000000002        4.7962925131856571E-002
   521.10000000000002        5.1406740268491610E-002
   522.10000000000002        5.4875411427279988E-002
   523.10000000000002        5.8356283545896198E-002
   524.10000000000002        6.1837591759934418E-002
   525.10000000000002        6.5308420043214174E-002
   526.10000000000002        6.8758661293188084E-002
   527.10000000000002        7.2178978825699555E-002
   528.10000000000002        7.5560769243621095E-002
   529.10000000000002        7.8896126644305009E-002
   530.10000000000002        8.2177808131107852E-002
   531.10000000000002        8.5399200594556149E-002
   532.10000000000002        8.8554288729303071E-002
   533.10000000000002        9.1637624253150238E-002
   534.10000000000002        9.4644296295234326E-002
   535.10000000000002        9.7569902920588342E-002
   536.10000000000002       0.10041052375894992     
   537.10000000000002       0.10316269370620912     
   538.10000000000002       0.10582337766726167     
   539.10000000000002       0.10838994630958906     
   540.10000000000002       0.11086015279754843     
   541.10000000000002       0.11323211047769927     
   542.10000000000002       0.11550427148612635     
   543.10000000000002       0.11767540624930985     
   544.10000000000002       0.11974458385049133     
   545.10000000000002       0.12171115323432966     
   546.10000000000002       0.12357472522278026     
   547.10000000000002       0.12533515531619885     
   548.10000000000002       0.12699252725369434     
   549.10000000000002       0.12854713730784251     
   550.10000000000002       0.12999947928900021     
   551.10000000000002       0.13135023023530737     
   552.10000000000002       0.13260023676490232     
   553.10000000000002       0.13375050206743419     
   554.10000000000002       0.13480217351259233     
   555.10000000000002       0.13575653085372114     
   556.10000000000002       0.13661497500549402     
   557.10000000000002       0.13737901737471381     
   558.10000000000002       0.13805026972424650     
   559.10000000000002       0.13863043455032203     
   560.10000000000002       0.13912129595422823     
   561.10000000000002       0.13952471098963690     
   562.10000000000002       0.13984260146759747     
   563.10000000000002       0.14007694620160532     
   564.10000000000002       0.14022977367558287     
   565.10000000000002       0.14030315511826186     
   566.10000000000002       0.14029919796780166     
   567.10000000000002       0.14022003971106797     
   568.10000000000002       0.14006784208228401     
   569.10000000000002       0.13984478560642885     
   570.10000000000002       0.13955306447313509     
   571.10000000000002       0.13919488172711858     
   572.10000000000002       0.13877244476192280     
   573.10000000000002       0.13828796110386318     
   574.10000000000002       0.13774363447368662     
   575.10000000000002       0.13714166111377030     
   576.10000000000002       0.13648422636911758     
   577.10000000000002       0.13577350151075807     
   578.10000000000002       0.13501164079062405     
   579.10000000000002       0.13420077871718275     
   580.10000000000002       0.13334302754172633     
   581.10000000000002       0.13244047494524164     
   582.10000000000002       0.13149518191649551     
   583.10000000000002       0.13050918081194268     
   584.10000000000002       0.12948447358871626     
   585.10000000000002       0.12842303020203238     
   586.10000000000002       0.12732678715882825     
   587.10000000000002       0.12619764621962709     
   588.10000000000002       0.12503747324100278     
   589.10000000000002       0.12384809715130356     
   590.10000000000002       0.12263130905246747     
   591.10000000000002       0.12138886144123739     
   592.10000000000002       0.12012246754308090     
   593.10000000000002       0.11883380075265197     
   594.10000000000002       0.11752449417467872     
   595.10000000000002       0.11619614025948927     
   596.10000000000002       0.11485029052762667     
   597.10000000000002       0.11348845537816511     
   598.10000000000002       0.11211210397568851     
   599.10000000000002       0.11072266421095232     
   600.10000000000002       0.10932152273059136     
   601.10000000000002       0.10791002503130244     
   602.10000000000002       0.10648947561429938     
   603.10000000000002       0.10506113819584632     
   604.10000000000002       0.10362623596997690     
   605.10000000000002       0.10218595191961435     
   606.10000000000002       0.10074142917257324     
   607.10000000000002        9.9293771398921801E-002
   608.10000000000002        9.7844043246540224E-002
   609.10000000000002        9.6393270811690357E-002
   610.10000000000002        9.4942442141703554E-002
   611.10000000000002        9.3492507766904362E-002
   612.10000000000002        9.2044381259136429E-002
   613.10000000000002        9.0598939814323029E-002
   614.10000000000002        8.9157024856640843E-002
   615.10000000000002        8.7719442662021557E-002
   616.10000000000002        8.6286964998789101E-002
   617.10000000000002        8.4860329783393182E-002
   618.10000000000002        8.3440241749237642E-002
   619.10000000000002        8.2027373126823122E-002
   620.10000000000002        8.0622364333382046E-002
   621.10000000000002        7.9225824670426423E-002
   622.10000000000002        7.7838333027594936E-002
   623.10000000000002        7.6460438591371083E-002
   624.10000000000002        7.5092661557279394E-002
   625.10000000000002        7.3735493844256955E-002
   626.10000000000002        7.2389399809998770E-002
   627.10000000000002        7.1054816966119413E-002
   628.10000000000002        6.9732156692062799E-002
   629.10000000000002        6.8421804946784792E-002
   630.10000000000002        6.7124122977251038E-002
   631.10000000000002        6.5839448022868452E-002
   632.10000000000002        6.4568094015108365E-002
   633.10000000000002        6.3310352271489567E-002
   634.10000000000002        6.2066492183275458E-002
   635.10000000000002        6.0836761896253637E-002
   636.10000000000002        5.9621388983965726E-002
   637.10000000000002        5.8420581112885756E-002
   638.10000000000002        5.7234526699031382E-002
   639.10000000000002        5.6063395555564229E-002
   640.10000000000002        5.4907339530958735E-002
   641.10000000000002        5.3766493137389626E-002
   642.10000000000002        5.2640974168975424E-002
   643.10000000000002        5.1530884309611703E-002
   644.10000000000002        5.0436309730111935E-002
   645.10000000000002        4.9357321674422000E-002
   646.10000000000002        4.8293977034725266E-002
   647.10000000000002        4.7246318915246915E-002
   648.10000000000002        4.6214377184630319E-002
   649.10000000000002        4.5198169016743554E-002
   650.10000000000002        4.4197699419848469E-002
   651.10000000000002        4.3212961754033705E-002
   652.10000000000002        4.2243938236883674E-002
   653.10000000000002        4.1290600437334658E-002
   654.10000000000002        4.0352909757718783E-002
   655.10000000000002        3.9430817903991854E-002
   656.10000000000002        3.8524267344183349E-002
   657.10000000000002        3.7633191755086282E-002
   658.10000000000002        3.6757516457259658E-002
   659.10000000000002        3.5897158838393041E-002
   660.10000000000002        3.5052028765131485E-002
   661.10000000000002        3.4222028983429187E-002
   662.10000000000002        3.3407055507556543E-002
   663.10000000000002        3.2606997997849295E-002
   664.10000000000002        3.1821740127345975E-002
   665.10000000000002        3.1051159937416438E-002
   666.10000000000002        3.0295130182544521E-002
   667.10000000000002        2.9553518664388646E-002
   668.10000000000002        2.8826188555279797E-002
   669.10000000000002        2.8112998711316291E-002
   670.10000000000002        2.7413803975211894E-002
   671.10000000000002        2.6728455469065972E-002
   672.10000000000002        2.6056800877225634E-002
   673.10000000000002        2.5398684719416208E-002
   674.10000000000002        2.4753948614311523E-002
   675.10000000000002        2.4122431533737044E-002
   676.10000000000002        2.3503970047670821E-002
   677.10000000000002        2.2898398560242620E-002
   678.10000000000002        2.2305549536906829E-002
   679.10000000000002        2.1725253722984103E-002
   680.10000000000002        2.1157340353751629E-002
   681.10000000000002        2.0601637356276164E-002
   682.10000000000002        2.0057971543180737E-002
   683.10000000000002        1.9526168798523230E-002
   684.10000000000002        1.9006054255990574E-002
   685.10000000000002        1.8497452469581611E-002
   686.10000000000002        1.8000187576975146E-002
   687.10000000000002        1.7514083455767476E-002
   688.10000000000002        1.7038963872760080E-002
   689.10000000000002        1.6574652626487794E-002
   690.10000000000002        1.6120973683164397E-002
   691.10000000000002        1.5677751306225177E-002
   692.10000000000002        1.5244810179650755E-002
   693.10000000000002        1.4821975525244051E-002
   694.10000000000002        1.4409073214033515E-002
   695.10000000000002        1.4005929871979465E-002
   696.10000000000002        1.3612372980148474E-002
   697.10000000000002        1.3228230969528030E-002
   698.10000000000002        1.2853333310640872E-002
   699.10000000000002        1.2487510598127442E-002
   700.10000000000002        1.2130594630448820E-002
   701.10000000000002        1.1782418484875603E-002
   702.10000000000002        1.1442816587908801E-002
   703.10000000000002        1.1111624781289933E-002
   704.10000000000002        1.0788680383746094E-002
   705.10000000000002        1.0473822248616494E-002
   706.10000000000002        1.0166890817503001E-002
   707.10000000000002        9.8677281700860538E-003
   708.10000000000002        9.5761780702388992E-003
   709.10000000000002        9.2920860085805509E-003
   710.10000000000002        9.0152992415917354E-003
   711.10000000000002        8.7456668274280835E-003
   712.10000000000002        8.4830396585501566E-003
   713.10000000000002        8.2272704912973015E-003
   714.10000000000002        7.9782139725222811E-003
   715.10000000000002        7.7357266634032968E-003
   716.10000000000002        7.4996670605469917E-003
   717.10000000000002        7.2698956144941563E-003
   718.10000000000002        7.0462747457343371E-003
   719.10000000000002        6.8286688583358542E-003
   720.10000000000002        6.6169443512920359E-003
   721.10000000000002        6.4109696276837139E-003
   722.10000000000002        6.2106151017564670E-003
   723.10000000000002        6.0157532040015192E-003
   724.10000000000002        5.8262583843382973E-003
   725.10000000000002        5.6420071134824969E-003
   726.10000000000002        5.4628778825859354E-003
   727.10000000000002        5.2887512012356717E-003
   728.10000000000002        5.1195095938889107E-003
   729.10000000000002        4.9550375948237474E-003
